image_url,image_id,prod_name,page_link
https://m.media-amazon.com/images/I/81+By76Ic5L._AC_UL320_.jpg,81+By76Ic5L,Sponsored Ad - Amazon Brand - Inkast Denim Co. Men's Slim Casual Shirt,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0953744DA8S10LQHYEN&url=%2FAmazon-Brand-Inkast-SS20-SR-DP_Royal%2Fdp%2FB084DN268W%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Dblue%2Bshirts%26qid%3D1619978773%26sr%3D8-1-spons%26psc%3D1&qualifier=1619978773&id=1722773191631409&widgetName=sp_atf
https://m.media-amazon.com/images/I/81tyshsZYqL._AC_UL320_.jpg,81tyshsZYqL,Sponsored Ad - Amazon Brand - Inkast Denim Co. Men's Slim Fit Casual Shirt,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A09759242K4JMU1LNZIEW&url=%2FAmazon-Brand-Inkast-Casual-S-02_True%2Fdp%2FB084DN6KB2%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3Dblue%2Bshirts%26qid%3D1619978773%26sr%3D8-2-spons%26psc%3D1&qualifier=1619978773&id=1722773191631409&widgetName=sp_atf
https://m.media-amazon.com/images/I/61yTYgXPqsS._AC_UL320_.jpg,61yTYgXPqsS,Sponsored Ad - Tripole Cotton Stretchable T-Shirt Solid Color - Black,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A021676629AMDDBAU0762&url=%2FTripole-Cotton-Stretchable-Combo-T-Shirt-Solid%2Fdp%2FB091Y72VDQ%2Fref%3Dsr_1_3_sspa%3Fdchild%3D1%26keywords%3Dblue%2Bshirts%26qid%3D1619978773%26sr%3D8-3-spons%26psc%3D1&qualifier=1619978773&id=1722773191631409&widgetName=sp_atf
https://m.media-amazon.com/images/I/91wYQWA6OoL._AC_UL320_.jpg,91wYQWA6OoL,Sponsored Ad - blackberrys Men Slim Fit Casuale Ivory White Shirt,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A06778023NNKJUE5JAC91&url=%2Fblackberrys-Casuale-Light-Grindle-Shirt%2Fdp%2FB07W421HYB%2Fref%3Dsr_1_4_sspa%3Fdchild%3D1%26keywords%3Dblue%2Bshirts%26qid%3D1619978773%26sr%3D8-4-spons%26psc%3D1&qualifier=1619978773&id=1722773191631409&widgetName=sp_atf
https://m.media-amazon.com/images/I/71-x0qqr2-L._AC_UL320_.jpg,71-x0qqr2-L,BEING FAB Men's Regular fit Casual Shirt,https://amazon.in/BEING-FAB-Cotton-Casual-Shirt/dp/B082D3HL82/ref=sr_1_5?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-5
https://m.media-amazon.com/images/I/61kgtdMZbTL._AC_UL320_.jpg,61kgtdMZbTL,Realone Men's Formal Shirt,https://amazon.in/Realone-Formal-Shirt-Realone_Nevy_38_Navy-Blue_38/dp/B083RY1ZFG/ref=sr_1_6?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-6
https://m.media-amazon.com/images/I/51yIybqYFTL._AC_UL320_.jpg,51yIybqYFTL,Dennis Lingo Men's Solid Slim Fit Casual Shirt,https://amazon.in/Dennis-Lingo-Casual-C301_SkyBlue_M_Sky-Blue_M/dp/B079SLJPT1/ref=sr_1_7?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-7
https://m.media-amazon.com/images/I/51yIybqYFTL._AC_UL320_.jpg,51yIybqYFTL,Dennis Lingo Men's Solid Slim Fit Casual Shirt,https://amazon.in/Dennis-Lingo-Casual-AZ301_SkyBlue_L_Sky-Blue_L/dp/B077Y4GHH4/ref=sr_1_8?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-8
https://m.media-amazon.com/images/I/61gZ04E3QqL._AC_UL320_.jpg,61gZ04E3QqL,U-TURN Men's Cotton Solid Casual Shirt,https://amazon.in/U-TURN-Cotton-Solid-Casual-Shirt/dp/B07G6437WS/ref=sr_1_9?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-9
https://m.media-amazon.com/images/I/61XA8LSTF1L._AC_UL320_.jpg,61XA8LSTF1L,Dennis Lingo Men's Solid Slim Fit Casual Shirt,https://amazon.in/Dennis-Lingo-Casual-C501_Light-Blue_X-Large/dp/B06XQWGX5S/ref=sr_1_10?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-10
https://m.media-amazon.com/images/I/61Z4RuwOZeL._AC_UL320_.jpg,61Z4RuwOZeL,Dennis Lingo Men's Solid Slim Fit Casual Shirt,https://amazon.in/Dennis-Lingo-Casual-AZ502_DARKBLUE_XL_Dark-Blue_XL/dp/B0787TZGH1/ref=sr_1_11?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-11
https://m.media-amazon.com/images/I/61GsSX3fSxL._AC_UL320_.jpg,61GsSX3fSxL,Blue Zed 100% Cotton Plain Solid Casual Shirt Full Sleeves for Men,https://amazon.in/Cotton-Plain-Solid-Casual-Sleeves/dp/B08FTF5L1Y/ref=sr_1_12?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-12
https://m.media-amazon.com/images/I/51v8UlSQfBL._AC_UL320_.jpg,51v8UlSQfBL,Dennis Lingo Men's Plain Slim Fit Casual Shirt,https://amazon.in/Dennis-Lingo-Casual-CC201_Sky-Blue_Medium/dp/B0754NVWKT/ref=sr_1_13?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-13
https://m.media-amazon.com/images/I/61DGAlvxRLL._AC_UL320_.jpg,61DGAlvxRLL,Dennis Lingo Men's Checkered Slim Fit Cotton Casual Shirt,https://amazon.in/Dennis-Lingo-Checkered-D-Blue-AZ751_D-Blue_M/dp/B08YNWZ2VQ/ref=sr_1_14?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-14
https://m.media-amazon.com/images/I/51nHeQPbMTL._AC_UL320_.jpg,51nHeQPbMTL,Zombom Men's Regular Fit Casual Shirt,https://amazon.in/Zombom-Sleeve-Cotton-Casual-Shirt/dp/B078V94BZS/ref=sr_1_15?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-15
https://m.media-amazon.com/images/I/61hZt1gIWAL._AC_UL320_.jpg,61hZt1gIWAL,Red Tape Men Navy Blue Formal Shirt,https://amazon.in/Red-Tape-Relaxed-Shirt-RFS0854_Navy/dp/B08DVB3SVN/ref=sr_1_16?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-16
https://m.media-amazon.com/images/I/71TjnS9G8fL._AC_UL320_.jpg,71TjnS9G8fL,Dennis Lingo Men's Casual Shirt,https://amazon.in/Dennis-Lingo-Printed-Casual-C721_Navy_L_Navy/dp/B07FCR98V9/ref=sr_1_17?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-17
https://m.media-amazon.com/images/I/81qlnA0rJEL._AC_UL320_.jpg,81qlnA0rJEL,Diverse Men's Regular Formal Shirt,https://amazon.in/Diverse-Printed-Regular-Cotton-DVF01F2L01-263-44_Navy_44/dp/B075KF3MPZ/ref=sr_1_18?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-18
https://m.media-amazon.com/images/I/81Lu+DWzgdL._AC_UL320_.jpg,81Lu+DWzgdL,Excalibur by Unlimited Men's Slim fit Shirt,https://amazon.in/Excalibur-Mens-Solid-Slim-281741710_Shirt_Blue_42/dp/B085QY4SS2/ref=sr_1_19?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-19
https://m.media-amazon.com/images/I/51FHv8NmJjL._AC_UL320_.jpg,51FHv8NmJjL,parth fashion Hub Men's Casual Half Sleeve Shirt,https://amazon.in/parth-fashion-Regular-Casual-Sleeve/dp/B08FXPKS6J/ref=sr_1_20?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-20
https://m.media-amazon.com/images/I/71tntyAEbwL._AC_UL320_.jpg,71tntyAEbwL,Sponsored Ad - Amazon Brand - Symbol Men's Regular Fit Casual Shirt,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A06798083CHDAJ0V8C3FT&url=%2FAmazon-Brand-Symbol-Regular-AW-SY-MCS-1132_Navy_Medium%2Fdp%2FB07CYS2554%2Fref%3Dsr_1_21_sspa%3Fdchild%3D1%26keywords%3Dblue%2Bshirts%26qid%3D1619978773%26sr%3D8-21-spons%26psc%3D1&qualifier=1619978773&id=1722773191631409&widgetName=sp_mtf
https://m.media-amazon.com/images/I/91xe5btffiL._AC_UL320_.jpg,91xe5btffiL,Sponsored Ad - Amazon Brand - House & Shields Men's Regular Casual Shirt,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A05908793SD7VYWINFK3Q&url=%2FAmazon-Brand-Shields-Checkered-SS20-HS-RR-HS-A_Blue-White%2Fdp%2FB082SR8L4K%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3Dblue%2Bshirts%26qid%3D1619978773%26sr%3D8-22-spons%26psc%3D1&qualifier=1619978773&id=1722773191631409&widgetName=sp_mtf
https://m.media-amazon.com/images/I/910I5nAbSrL._AC_UL320_.jpg,910I5nAbSrL,Sponsored Ad - Amazon Brand - Symbol Men's Regular Fit Casual Shirt,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A07669547WG63PVNPC6U&url=%2FAmazon-Brand-Checkered-Regular-SS20SYMCSHS-01M_Pink%2Fdp%2FB082SRQVN3%2Fref%3Dsr_1_23_sspa%3Fdchild%3D1%26keywords%3Dblue%2Bshirts%26qid%3D1619978773%26sr%3D8-23-spons%26psc%3D1&qualifier=1619978773&id=1722773191631409&widgetName=sp_mtf
https://m.media-amazon.com/images/I/71PZwcdpYUL._AC_UL320_.jpg,71PZwcdpYUL,Sponsored Ad - Amazon Brand - Inkast Denim Co. Men's Slim Fit Casual Shirt,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A10092753SHJCGUER7ID0&url=%2FAmazon-Brand-Inkast-Casual-S-34B_Navy_Large%2Fdp%2FB07HHBYSBM%2Fref%3Dsr_1_24_sspa%3Fdchild%3D1%26keywords%3Dblue%2Bshirts%26qid%3D1619978773%26sr%3D8-24-spons%26psc%3D1&qualifier=1619978773&id=1722773191631409&widgetName=sp_mtf
https://m.media-amazon.com/images/I/31gDeu6Rj2L._AC_UL320_.jpg,31gDeu6Rj2L,The Gift Shop Dual Colour Sky Blue White Shirt,https://amazon.in/Gift-Colour-White-Shirt-Medium/dp/B0917M366P/ref=sr_1_25?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-25
https://m.media-amazon.com/images/I/81Gm59tBLVL._AC_UL320_.jpg,81Gm59tBLVL,Amazon Brand - Inkast Denim Co. Men's Slim Fit Casual Shirt,https://amazon.in/Amazon-Brand-Inkast-S-33A_Ice-Blue_Large/dp/B07GSRBR48/ref=sr_1_26?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-26
https://m.media-amazon.com/images/I/81nteb54GhL._AC_UL320_.jpg,81nteb54GhL,Carbonn Blue Men's Classic Fit Shirt,https://amazon.in/Carbonn-Blue-Beige-Sleeves-Checkered/dp/B0821KLFR4/ref=sr_1_27?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-27
https://m.media-amazon.com/images/I/61F4jeH3d8L._AC_UL320_.jpg,61F4jeH3d8L,"SANGAM Men Casual Shirt | Full Sleeves Formal Slim Fit Plain Office Shirts for Men | Cotton, (Pack of 1)",https://amazon.in/Sangam-Casual-Shirt-Royal-Large/dp/B08HXT9TNH/ref=sr_1_28?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-28
https://m.media-amazon.com/images/I/51bi6YNfiZL._AC_UL320_.jpg,51bi6YNfiZL,Blue dove Men's Cotton Casual Shirt Full Sleeves,https://amazon.in/Blue-dove-Cotton-Casual-Sleeves/dp/B08FXK6WSH/ref=sr_1_29?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-29
https://m.media-amazon.com/images/I/41qT-MOzefL._AC_UL320_.jpg,41qT-MOzefL,Finerbeast Plus Denim Blue Shirt for Men's | One Side Pocket,https://amazon.in/Finerbeast-Plus-Denim-Shirt-Pocket/dp/B08QYY5BNP/ref=sr_1_30?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-30
https://m.media-amazon.com/images/I/61pZjBqxqrL._AC_UL320_.jpg,61pZjBqxqrL,CLOTHINKHUB Light Blue Washed Solid Denim Shirt for Men,https://amazon.in/CLOTHINKHUB-Light-Washed-Solid-Denim/dp/B08VJFWRGL/ref=sr_1_31?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-31
https://m.media-amazon.com/images/I/81ByvZO1-fL._AC_UL320_.jpg,81ByvZO1-fL,Allen Solly Men's Plain Slim Fit Casual Shirt,https://amazon.in/Allen-Solly-Casual-ASSFWMOFT40543_Aqua-Blue_39/dp/B07DMYF77C/ref=sr_1_32?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-32
https://m.media-amazon.com/images/I/71xq9QtmtYL._AC_UL320_.jpg,71xq9QtmtYL,Amazon Brand - Symbol Men's Regular Fit Casual Shirt,https://amazon.in/Amazon-Brand-Regular-AZ-SY-RR-12A-01_Sky-Blue_Large/dp/B07KXBDMRX/ref=sr_1_33?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-33
https://m.media-amazon.com/images/I/81-VWKABtrL._AC_UL320_.jpg,81-VWKABtrL,Peppyzone Men's Striped Full Sleeves Casual Shirt,https://amazon.in/Peppyzone-Striped-Formal-Sleeve-Shirt/dp/B07Y6J4P4Z/ref=sr_1_34?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-34
https://m.media-amazon.com/images/I/71lH-9jhy2L._AC_UL320_.jpg,71lH-9jhy2L,parth fashion Hub Men's Regular Fit Casual Full Sleeve Shirt,https://amazon.in/parth-fashion-Regular-Casual-Sleeve/dp/B08FRF96WJ/ref=sr_1_35?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-35
https://m.media-amazon.com/images/I/61nqLGG9pXL._AC_UL320_.jpg,61nqLGG9pXL,IndoPrimo Men's Slim Fit Casual Shirt,https://amazon.in/IndoPrimo-Cotton-Casual-Stylish-Sleeve/dp/B08R219912/ref=sr_1_36?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-36
https://m.media-amazon.com/images/I/710GDILmOiL._AC_UL320_.jpg,710GDILmOiL,Dennis Lingo Men's Checkered Slim fit Casual Shirt,https://amazon.in/Dennis-Lingo-Checkered-Tealblue-C424_TEALBLUE_L/dp/B07K6LWKV3/ref=sr_1_37?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-37
https://m.media-amazon.com/images/I/71Ghwyudp4L._AC_UL320_.jpg,71Ghwyudp4L,Red Tape Men's Regular fit Casual Shirt,https://amazon.in/Red-Tape-Checkered-Regular-RFS0304_Electric/dp/B07JMFXQ85/ref=sr_1_38?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-38
https://m.media-amazon.com/images/I/71k-9bK-oXL._AC_UL320_.jpg,71k-9bK-oXL,U-TURN Men's Slim Fit Shirt,https://amazon.in/U-TURN-Cotton-Solid-Sleeve-Shirts/dp/B07DRC5XQY/ref=sr_1_39?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-39
https://m.media-amazon.com/images/I/91dIRXiS7wL._AC_UL320_.jpg,91dIRXiS7wL,Amazon Brand - House & Shields Men's Regular fit Casual Shirt,https://amazon.in/Amazon-Brand-Shields-Checkered-SS20-HS-RR-01-A_Blue/dp/B084MZC5JR/ref=sr_1_40?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-40
https://m.media-amazon.com/images/I/610JvW8RJGL._AC_UL320_.jpg,610JvW8RJGL,GLOBALRANG Checks Red Casual Shirt for Men Stylish,https://amazon.in/Global-Rang-Checks-Casual-Stylish/dp/B077YFKNKF/ref=sr_1_41?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-41
https://m.media-amazon.com/images/I/31gDeu6Rj2L._AC_UL320_.jpg,31gDeu6Rj2L,Hiramani Enterprise Dual Colour Sky Blue White Shirt,https://amazon.in/Hiramani-Enterprise-Colour-White-Medium/dp/B091L8B3VN/ref=sr_1_42?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-42
https://m.media-amazon.com/images/I/61Nm4R5yLuL._AC_UL320_.jpg,61Nm4R5yLuL,"SANGAM Men Casual Shirt | Full Sleeves Formal Regular Slim Fit Plain Office Shirts for Men | Cotton, (Pack of 1)",https://amazon.in/SANGAM-Casual-Sleeves-Formal-Regular/dp/B08MTSQV6F/ref=sr_1_43?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-43
https://m.media-amazon.com/images/I/61skYYSLDrL._AC_UL320_.jpg,61skYYSLDrL,Tryme Fashion Men's Regular Fit Casual Shirt,https://amazon.in/Tryme-Fashion-Regular-Checks_Navy-Blue_Large/dp/B0848K47FK/ref=sr_1_44?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-44
https://m.media-amazon.com/images/I/81npZ5pufEL._AC_UL320_.jpg,81npZ5pufEL,United Colors of Benetton Men's Printed Slim Fit Cotton Casual Shirt,https://amazon.in/United-Colors-Benetton-Printed-18P5DD19U008I_blue_L/dp/B07856TWGB/ref=sr_1_45?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-45
https://m.media-amazon.com/images/I/81G5PSDIy7L._AC_UL320_.jpg,81G5PSDIy7L,Dennis Lingo Men's Solid Slim Fit Casual Shirt,https://amazon.in/Dennis-Lingo-Casual-C501_MediumBlue_M_Medium-Blue_M/dp/B06XR3R6RM/ref=sr_1_46?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-46
https://m.media-amazon.com/images/I/911ZMM15mNL._AC_UL320_.jpg,911ZMM15mNL,Red Tape Men's Sweater,https://amazon.in/Red-Tape-Checkered-Regular-RFS0784_Blue/dp/B089Z2FQNV/ref=sr_1_47?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-47
https://m.media-amazon.com/images/I/61znbJiYPcL._AC_UL320_.jpg,61znbJiYPcL,Kandy Men's Regular Fit Casual Light Blue Denim Shirt,https://amazon.in/Kandy-Casual-Shirt-Shirt-CL-Denim-L-S-M-Medium/dp/B07TJ7F5RZ/ref=sr_1_48?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-48
https://m.media-amazon.com/images/I/61Y7rTnDkgL._AC_UL320_.jpg,61Y7rTnDkgL,Dennis Lingo Men's Slim Fit Casual Shirt,https://amazon.in/Dennis-Lingo-Checkered-Casual-C732_Navy_M/dp/B07X2KXBLC/ref=sr_1_49?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-49
https://m.media-amazon.com/images/I/617b1ZFxVIL._AC_UL320_.jpg,617b1ZFxVIL,Dennis Lingo Men's Checkered Slim Fit Casual Shirt,https://amazon.in/Dennis-Lingo-Checkered-Casual-C415_TEALBLUE_S_Teal/dp/B07D9WCK9C/ref=sr_1_50?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-50
https://m.media-amazon.com/images/I/61nclKAfgFS._AC_UL320_.jpg,61nclKAfgFS,DJ & C by FBB Printed Full Sleeves Shirt,https://amazon.in/DJ-Printed-Full-Sleeves-Shirt/dp/B089GY5QRC/ref=sr_1_51?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-51
https://m.media-amazon.com/images/I/71yMKNft64L._AC_UL320_.jpg,71yMKNft64L,RODID Full Sleeve Without Pocket Shirt,https://amazon.in/RODID-Printed-Regular-RODSWOP-NB_Navy-Blue_Large/dp/B07PG4CMJW/ref=sr_1_52?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-52
https://m.media-amazon.com/images/I/61JovqzwXpL._AC_UL320_.jpg,61JovqzwXpL,Gadgets Appliances Gonsgadapp Regular Men's Shirt,https://amazon.in/Gadgets-Appliances-Gonsgadapp-Regular-Shirt/dp/B08L511M32/ref=sr_1_53?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-53
https://m.media-amazon.com/images/I/61iWRRat3WL._AC_UL320_.jpg,61iWRRat3WL,Red Tape Men Blue Casual Shirt,https://amazon.in/Red-Tape-Regular-RFS0374_Mid-Blue_Medium/dp/B07MDJY3C9/ref=sr_1_54?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-54
https://m.media-amazon.com/images/I/81sxY8g3hmL._AC_UL320_.jpg,81sxY8g3hmL,Carbonn Blue Mens Denim Black Solid Shirts,https://amazon.in/Carbonn-Blue-Denim-Black-Shirts/dp/B08LL8D6WB/ref=sr_1_55?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-55
https://m.media-amazon.com/images/I/61h39p3o93S._AC_UL320_.jpg,61h39p3o93S,Macsivo Men Cotton Regular fit Casual Shirt,https://amazon.in/Macsivo-Regular-Cotton-Shirt-Cerulean/dp/B08L9H7CKX/ref=sr_1_56?dchild=1&keywords=blue+shirts&qid=1619978773&sr=8-56
https://m.media-amazon.com/images/I/81bEvE7vyLL._AC_UL320_.jpg,81bEvE7vyLL,Sponsored Ad - Amazon Brand - Symbol Men's Regular Fit Casual Shirt,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0711967A9RKLBPOEXEN&url=%2FAmazon-Brand-Regular-AW-SY-MCS-1139_Light-Petrol_Medium%2Fdp%2FB07CYS284B%2Fref%3Dsr_1_57_sspa%3Fdchild%3D1%26keywords%3Dblue%2Bshirts%26qid%3D1619978773%26sr%3D8-57-spons%26psc%3D1&qualifier=1619978773&id=1722773191631409&widgetName=sp_btf
https://m.media-amazon.com/images/I/81gPCPGiHLL._AC_UL320_.jpg,81gPCPGiHLL,Sponsored Ad - Amazon Brand - House & Shields Men's Regular fit Casual Shirt,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0138578RHVKDMKU4VC3&url=%2FAmazon-Brand-Shields-Striped-SS20-HSFS-12_PNT70120A_Navy%2Fdp%2FB081T5GH7T%2Fref%3Dsr_1_58_sspa%3Fdchild%3D1%26keywords%3Dblue%2Bshirts%26qid%3D1619978773%26sr%3D8-58-spons%26psc%3D1&qualifier=1619978773&id=1722773191631409&widgetName=sp_btf
https://m.media-amazon.com/images/I/71BVVzoZE2L._AC_UL320_.jpg,71BVVzoZE2L,Sponsored Ad - Amazon Brand - Symbol Men's Regular Fit Casual Shirt,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A07629432YGWFXDDUMLEP&url=%2FAmazon-Brand-Symbol-Regular-AZ-SY-RR-12A%2Fdp%2FB0822PDYHF%2Fref%3Dsr_1_59_sspa%3Fdchild%3D1%26keywords%3Dblue%2Bshirts%26qid%3D1619978773%26sr%3D8-59-spons%26psc%3D1&qualifier=1619978773&id=1722773191631409&widgetName=sp_btf
https://m.media-amazon.com/images/I/71jBPNZ+6ML._AC_UL320_.jpg,71jBPNZ+6ML,Sponsored Ad - Amazon Brand - House & Shields Men's Regular Shirt,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0590635ADZKT8N77WXW&url=%2FAmazon-Brand-Shields-Regular-A20-HS-OD-TS-02_Blue%2Fdp%2FB08KSZQ2JF%2Fref%3Dsr_1_60_sspa%3Fdchild%3D1%26keywords%3Dblue%2Bshirts%26qid%3D1619978773%26sr%3D8-60-spons%26psc%3D1&qualifier=1619978773&id=1722773191631409&widgetName=sp_btf
https://m.media-amazon.com/images/I/817S8uQZcUL._AC_UL320_.jpg,817S8uQZcUL,Sponsored Ad - Amazon Brand - Symbol Men's Regular fit Casual Shirt,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A0028846GU9SX3VWN15A&url=%2FAmazon-Brand-Checkered-Regular-AW20-SY-YDT-09_Grey%2Fdp%2FB08GQYS4CX%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26keywords%3Dblue%2Bshirts%26qid%3D1619978782%26sr%3D8-49-spons%26psc%3D1&qualifier=1619978782&id=663345613949384&widgetName=sp_atf_next
https://m.media-amazon.com/images/I/81+By76Ic5L._AC_UL320_.jpg,81+By76Ic5L,Sponsored Ad - Amazon Brand - Inkast Denim Co. Men's Slim Casual Shirt,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A0953744DA8S10LQHYEN&url=%2FAmazon-Brand-Inkast-SS20-SR-DP_Royal%2Fdp%2FB084DN268W%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3Dblue%2Bshirts%26qid%3D1619978782%26sr%3D8-50-spons%26psc%3D1&qualifier=1619978782&id=663345613949384&widgetName=sp_atf_next
https://m.media-amazon.com/images/I/71tntyAEbwL._AC_UL320_.jpg,71tntyAEbwL,Sponsored Ad - Amazon Brand - Symbol Men's Regular Fit Casual Shirt,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A03893403UMQTBIO06W8P&url=%2FAmazon-Brand-Symbol-Regular-AW-SY-MCS-1132_Navy_Medium%2Fdp%2FB07CYS2554%2Fref%3Dsr_1_51_sspa%3Fdchild%3D1%26keywords%3Dblue%2Bshirts%26qid%3D1619978782%26sr%3D8-51-spons%26psc%3D1&qualifier=1619978782&id=663345613949384&widgetName=sp_atf_next
https://m.media-amazon.com/images/I/91IxHPVpB6L._AC_UL320_.jpg,91IxHPVpB6L,Sponsored Ad - Amazon Brand - Symbol Men's Regular Fit Casual Shirt,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A00120701AEZGIX9T0MYI&url=%2FAmazon-Brand-Checkered-AZ-SY-RR-03_571007BST_Navy_-_White_Large%2Fdp%2FB07KXBJ1LK%2Fref%3Dsr_1_52_sspa%3Fdchild%3D1%26keywords%3Dblue%2Bshirts%26qid%3D1619978782%26sr%3D8-52-spons%26psc%3D1&qualifier=1619978782&id=663345613949384&widgetName=sp_atf_next
https://m.media-amazon.com/images/I/61TWOMB7d7L._AC_UL320_.jpg,61TWOMB7d7L,Dennis Lingo Men's Checkered Slim Fit Casual Shirt,https://amazon.in/Dennis-Lingo-Checkered-Casual-C413_TEALBLUE_S_Teal/dp/B07D9WHLPV/ref=sr_1_53?dchild=1&keywords=blue+shirts&qid=1619978782&sr=8-53
https://m.media-amazon.com/images/I/51k1OqOxNML._AC_UL320_.jpg,51k1OqOxNML,"Zolario Cotton Casual Shirts for Men, Regular Fit, Full Sleeve, Ideal for Regular Wear, Office Smart Casuals",https://amazon.in/Zolario-Mens-Cotton-Shirt-Color/dp/B08QW38RB7/ref=sr_1_54?dchild=1&keywords=blue+shirts&qid=1619978782&sr=8-54
https://m.media-amazon.com/images/I/81sxY8g3hmL._AC_UL320_.jpg,81sxY8g3hmL,Carbonn Blue Mens Denim Black Solid Shirts,https://amazon.in/Carbonn-Blue-Denim-Black-Shirts/dp/B08LL8D6WB/ref=sr_1_55?dchild=1&keywords=blue+shirts&qid=1619978782&sr=8-55
